annotation,start,end,duration,type
Partic_LC,1667367991.197031,1667367992.197031,1,spi
Partic_RC,1667367991.201031,1667367992.201031,1,spi
Partic_RC,1667367994.361031,1667367995.361031,1,spi
Partic_MID,1667367994.361031,1667367995.361031,1,spi
Partic_RC,1667368023.501031,1667368024.501031,1,spi
Partic_MID,1667368023.525031,1667368024.525031,1,spi
Partic_RC,1667368028.769031,1667368029.769031,1,spi
Partic_MID,1667368028.769031,1667368029.769031,1,spi
Partic_LC,1667368028.797031,1667368029.797031,1,spi
Partic_MID,1667368031.337031,1667368032.377031,1.0400002002716064,spi
Partic_RC,1667368031.397031,1667368032.437031,1.0399999618530273,spi
Partic_LC,1667368031.401031,1667368032.401031,1,spi
Partic_LC,1667368033.857031,1667368034.857031,1,spi
Partic_RC,1667368033.857031,1667368034.857031,1,spi
Partic_MID,1667368033.857031,1667368034.857031,1,spi
Partic_MID,1667368041.505031,1667368042.665031,1.1599998474121094,ba
Partic_RC,1667368046.173031,1667368047.173031,1,spi
Partic_MID,1667368046.201031,1667368047.201031,1,spi
Partic_LC,1667368046.233031,1667368047.233031,1,spi
Partic_RC,1667368049.797031,1667368050.797031,1,spi
Partic_MID,1667368049.797031,1667368050.797031,1,spi
Partic_RC,1667368063.101031,1667368064.101031,1,spi
Partic_MID,1667368063.101031,1667368064.101031,1,spi
Partic_LC,1667368063.137031,1667368064.137031,1,spi
Partic_RC,1667368091.405031,1667368092.405031,1,spi
Partic_MID,1667368091.409031,1667368092.409031,1,spi
Partic_LC,1667368091.481031,1667368092.481031,1,spi
Partic_RC,1667368110.581031,1667368112.261031,1.679999828338623,spi
Partic_MID,1667368110.601031,1667368112.281031,1.679999828338623,spi
Partic_LC,1667368110.613031,1667368112.293031,1.6800000667572021,spi
Partic_RT,1667368110.721031,1667368112.081031,1.3600001335144043,spi
Partic_LT,1667368111.045031,1667368112.125031,1.0799999237060547,spi
Partic_RC,1667368175.729031,1667368176.849031,1.119999885559082,ba
Partic_MID,1667368175.733031,1667368176.853031,1.119999885559082,ba
Partic_LC,1667368175.921031,1667368176.921031,1,ba
Partic_RC,1667368180.157031,1667368181.477031,1.3199999332427979,spi
Partic_MID,1667368180.161031,1667368181.481031,1.3199999332427979,spi
Partic_LC,1667368180.249031,1667368181.489031,1.2400000095367432,spi
Partic_RC,1667368183.629031,1667368184.909031,1.2799999713897705,spi
Partic_MID,1667368183.645031,1667368184.925031,1.2799999713897705,spi
Partic_LC,1667368183.717031,1667368184.917031,1.2000000476837158,spi
Partic_RC,1667368219.097031,1667368220.137031,1.0399999618530273,spi
Partic_MID,1667368219.097031,1667368220.137031,1.0399999618530273,spi
Partic_LC,1667368219.101031,1667368220.101031,1,spi
Partic_MID,1667368235.693031,1667368236.693031,1,spi
Partic_RC,1667368235.725031,1667368236.765031,1.0400002002716064,spi
Partic_LC,1667368235.749031,1667368236.749031,1,spi
Partic_RC,1667368245.461031,1667368246.461031,1,spi
Partic_MID,1667368245.473031,1667368246.473031,1,spi
Partic_LC,1667368245.537031,1667368246.537031,1,spi
Partic_RC,1667368248.557031,1667368249.637031,1.0800001621246338,spi
Partic_MID,1667368248.557031,1667368249.637031,1.0800001621246338,spi
Partic_LC,1667368248.621031,1667368249.621031,1,spi
Partic_MID,1667368255.705031,1667368256.705031,1,spi
Partic_RC,1667368255.709031,1667368256.709031,1,spi
Partic_LC,1667368255.777031,1667368256.777031,1,spi
Partic_RC,1667368303.721031,1667368304.721031,1,spi
Partic_MID,1667368303.721031,1667368304.721031,1,spi
Partic_RC,1667368310.701031,1667368311.701031,1,spi
Partic_MID,1667368310.701031,1667368311.701031,1,spi
Partic_RC,1667368340.401031,1667368341.401031,1,spi
Partic_MID,1667368340.401031,1667368341.401031,1,spi
Partic_LC,1667368340.433031,1667368341.433031,1,spi
Partic_RC,1667368344.429031,1667368345.429031,1,spi
Partic_MID,1667368344.429031,1667368345.429031,1,spi
Partic_LC,1667368344.445031,1667368345.445031,1,spi
Partic_RC,1667368347.609031,1667368348.729031,1.1200001239776611,ba
Partic_MID,1667368347.609031,1667368348.729031,1.1200001239776611,ba
Partic_LC,1667368347.729031,1667368348.729031,1,ba
Partic_MID,1667368351.585031,1667368352.585031,1,ba
Partic_RC,1667368351.589031,1667368352.589031,1,ba
Partic_RC,1667368378.661031,1667368379.861031,1.2000000476837158,spi
Partic_MID,1667368378.665031,1667368379.865031,1.2000000476837158,spi
Partic_LC,1667368378.677031,1667368379.837031,1.1599998474121094,spi
Partic_RT,1667368378.801031,1667368379.801031,1,spi
Partic_LT,1667368378.933031,1667368379.933031,1,spi
Partic_RC,1667368386.333031,1667368387.333031,1,spi
Partic_MID,1667368386.333031,1667368387.333031,1,spi
Partic_MID,1667368394.961031,1667368396.001031,1.0399999618530273,spi
Partic_RC,1667368394.993031,1667368396.033031,1.0399999618530273,ba
Partic_RC,1667368461.149031,1667368462.149031,1,spi
Partic_MID,1667368461.153031,1667368462.153031,1,spi
Partic_LC,1667368461.245031,1667368462.245031,1,spi
Partic_RC,1667368467.053031,1667368468.293031,1.2400000095367432,spi
Partic_MID,1667368467.053031,1667368468.333031,1.2799999713897705,spi
Partic_LC,1667368467.061031,1667368468.301031,1.2400000095367432,spi
Partic_RC,1667368474.189031,1667368475.189031,1,spi
Partic_MID,1667368474.189031,1667368475.189031,1,spi
Partic_RC,1667368491.329031,1667368492.409031,1.0799999237060547,spi
Partic_MID,1667368491.329031,1667368492.409031,1.0799999237060547,spi
Partic_LC,1667368491.333031,1667368492.413031,1.0800001621246338,spi
Partic_RC,1667368495.233031,1667368496.633031,1.3999998569488525,spi
Partic_MID,1667368495.313031,1667368496.633031,1.3199999332427979,spi
Partic_LC,1667368495.397031,1667368496.597031,1.2000000476837158,spi
Partic_RC,1667368498.869031,1667368499.869031,1,ba
Partic_MID,1667368498.869031,1667368499.869031,1,ba
Partic_MID,1667368509.617031,1667368510.617031,1,spi
Partic_RC,1667368509.621031,1667368510.621031,1,spi
Partic_RC,1667368518.257031,1667368519.257031,1,spi
Partic_MID,1667368518.285031,1667368519.285031,1,spi
Partic_RC,1667368539.645031,1667368540.645031,1,spi
Partic_MID,1667368539.645031,1667368540.645031,1,spi
Partic_LC,1667368539.697031,1667368540.697031,1,spi
Partic_RC,1667368545.673031,1667368546.673031,1,spi
Partic_MID,1667368545.713031,1667368546.713031,1,spi
Partic_RC,1667368556.389031,1667368557.429031,1.0399999618530273,spi
Partic_MID,1667368556.389031,1667368557.389031,1,spi
Partic_LC,1667368556.449031,1667368557.449031,1,spi
Partic_RC,1667368573.353031,1667368574.353031,1,ba
Partic_MID,1667368573.353031,1667368574.353031,1,ba
Partic_LC,1667368573.381031,1667368574.381031,1,spi
Partic_MID,1667368584.165031,1667368585.165031,1,spi
Partic_RC,1667368620.257031,1667368621.457031,1.2000000476837158,spi
Partic_MID,1667368620.257031,1667368621.377031,1.1200001239776611,spi
Partic_LC,1667368620.261031,1667368621.381031,1.1200001239776611,spi
Partic_MID,1667368622.941031,1667368623.941031,1,spi
Partic_RC,1667368622.945031,1667368623.945031,1,spi
Partic_LC,1667368622.961031,1667368623.961031,1,spi
Partic_RC,1667368626.553031,1667368627.793031,1.2400000095367432,spi
Partic_LC,1667368626.589031,1667368627.669031,1.0799999237060547,spi
Partic_MID,1667368626.589031,1667368627.789031,1.2000000476837158,spi
Partic_RC,1667368630.369031,1667368631.449031,1.0800001621246338,spi
Partic_MID,1667368630.369031,1667368631.449031,1.0800001621246338,spi
Partic_LC,1667368630.377031,1667368631.457031,1.0799999237060547,spi
Partic_RC,1667368633.309031,1667368634.309031,1,spi
Partic_MID,1667368633.309031,1667368634.309031,1,spi
Partic_LC,1667368633.337031,1667368634.337031,1,spi
Partic_RC,1667368661.525031,1667368662.525031,1,spi
Partic_MID,1667368661.525031,1667368662.525031,1,spi
Partic_LC,1667368661.577031,1667368662.577031,1,spi
Partic_RC,1667368678.545031,1667368679.545031,1,ba
Partic_MID,1667368678.545031,1667368679.545031,1,ba
Partic_LC,1667368678.601031,1667368679.601031,1,spi
Partic_RC,1667368688.217031,1667368689.217031,1,spi
Partic_LC,1667368688.221031,1667368689.221031,1,spi
Partic_MID,1667368688.221031,1667368689.221031,1,spi
Partic_RC,1667368695.745031,1667368696.985031,1.239999771118164,spi
Partic_MID,1667368695.745031,1667368696.985031,1.239999771118164,spi
Partic_LC,1667368695.817031,1667368696.857031,1.0400002002716064,spi
Partic_RC,1667368704.653031,1667368705.653031,1,spi
Partic_RC,1667368748.581031,1667368749.581031,1,spi
Partic_MID,1667368748.581031,1667368749.581031,1,spi
Partic_RC,1667368764.849031,1667368766.009031,1.1600000858306885,spi
Partic_MID,1667368764.849031,1667368766.089031,1.2400000095367432,spi
Partic_LC,1667368764.909031,1667368765.909031,1,spi
Partic_RC,1667368770.285031,1667368771.285031,1,spi
Partic_MID,1667368770.285031,1667368771.285031,1,spi
Partic_MID,1667368775.565031,1667368776.805031,1.2400000095367432,spi
Partic_RC,1667368775.569031,1667368776.809031,1.2400000095367432,spi
Partic_LC,1667368775.597031,1667368776.677031,1.0799999237060547,spi
Partic_RC,1667368784.025031,1667368785.025031,1,spi
Partic_MID,1667368784.025031,1667368785.025031,1,spi
Partic_RC,1667368789.901031,1667368790.901031,1,spi
Partic_MID,1667368789.905031,1667368790.905031,1,spi
Partic_LC,1667368789.973031,1667368790.973031,1,spi
Partic_RC,1667368795.497031,1667368796.657031,1.1600000858306885,spi
Partic_MID,1667368795.497031,1667368796.537031,1.0399999618530273,spi
Partic_LC,1667368795.505031,1667368796.505031,1,spi
Partic_RC,1667368803.725031,1667368804.885031,1.1600000858306885,spi
Partic_MID,1667368803.729031,1667368804.889031,1.1599998474121094,spi
Partic_LC,1667368803.801031,1667368804.841031,1.0399999618530273,spi
Partic_MID,1667368821.173031,1667368822.173031,1,spi
Partic_RC,1667368821.225031,1667368822.225031,1,spi
Partic_LC,1667368821.233031,1667368822.233031,1,spi
Partic_RC,1667368853.185031,1667368854.265031,1.0800001621246338,spi
Partic_MID,1667368853.241031,1667368854.241031,1,spi
Partic_LC,1667368853.245031,1667368854.245031,1,spi
Partic_RC,1667368860.701031,1667368861.981031,1.2799999713897705,spi
Partic_MID,1667368860.701031,1667368861.981031,1.2799999713897705,spi
Partic_LC,1667368860.705031,1667368861.865031,1.1600000858306885,spi
Partic_RT,1667368860.957031,1667368861.957031,1,spi
Partic_RC,1667368871.629031,1667368872.629031,1,ba
Partic_RC,1667368875.385031,1667368876.385031,1,spi
Partic_MID,1667368875.385031,1667368876.385031,1,spi
Partic_LC,1667368875.449031,1667368876.449031,1,spi
Partic_RC,1667368882.229031,1667368883.229031,1,spi
Partic_MID,1667368882.229031,1667368883.229031,1,spi
Partic_LC,1667368882.297031,1667368883.297031,1,spi
Partic_RC,1667368884.921031,1667368885.921031,1,spi
Partic_MID,1667368884.921031,1667368885.921031,1,spi
Partic_LC,1667368884.945031,1667368885.945031,1,spi
Partic_RC,1667368893.517031,1667368894.797031,1.2799999713897705,ba
Partic_MID,1667368893.517031,1667368894.797031,1.2799999713897705,spi
Partic_LC,1667368893.577031,1667368894.697031,1.1200001239776611,spi
Partic_MID,1667368955.225031,1667368956.225031,1,spi
Partic_RC,1667368955.229031,1667368956.229031,1,spi
Partic_LC,1667368955.293031,1667368956.293031,1,spi
Partic_RC,1667368976.681031,1667368977.721031,1.0399999618530273,spi
Partic_MID,1667368976.685031,1667368977.725031,1.0399999618530273,spi
Partic_LC,1667368976.717031,1667368977.717031,1,spi
Partic_RC,1667369002.933031,1667369004.173031,1.2400000095367432,spi
Partic_MID,1667369002.957031,1667369004.197031,1.2400000095367432,spi
Partic_LC,1667369002.993031,1667369004.073031,1.0799999237060547,spi
Partic_RT,1667369003.169031,1667369004.169031,1,spi
Partic_RC,1667369010.961031,1667369012.481031,1.5199999809265137,spi
Partic_MID,1667369010.965031,1667369012.485031,1.5199999809265137,spi
Partic_LC,1667369011.173031,1667369012.373031,1.1999998092651367,spi
Partic_RC,1667369049.177031,1667369050.177031,1,spi
Partic_MID,1667369062.333031,1667369063.333031,1,spi
Partic_RC,1667369062.393031,1667369063.393031,1,spi
Partic_LC,1667369062.397031,1667369063.397031,1,spi
Partic_RC,1667369106.957031,1667369107.957031,1,spi
Partic_MID,1667369106.957031,1667369107.957031,1,spi
Partic_LC,1667369106.985031,1667369107.985031,1,spi
Partic_RC,1667369138.121031,1667369139.121031,1,spi
Partic_MID,1667369138.121031,1667369139.121031,1,spi
Partic_MID,1667369144.517031,1667369145.517031,1,spi
Partic_RC,1667369144.585031,1667369145.585031,1,spi
Partic_LC,1667369144.589031,1667369145.589031,1,spi
Partic_RC,1667369154.765031,1667369156.125031,1.3599998950958252,spi
Partic_MID,1667369154.765031,1667369156.125031,1.3599998950958252,spi
Partic_LC,1667369154.769031,1667369156.129031,1.3599998950958252,spi
Partic_RC,1667369159.381031,1667369160.741031,1.3599998950958252,spi
Partic_MID,1667369159.385031,1667369160.785031,1.4000000953674316,spi
Partic_LC,1667369159.421031,1667369160.661031,1.2400000095367432,spi
Partic_RT,1667369159.521031,1667369160.521031,1,spi
Partic_RC,1667369173.489031,1667369174.489031,1,spi
Partic_MID,1667369173.489031,1667369174.489031,1,spi
Partic_LC,1667369173.493031,1667369174.493031,1,spi
Partic_RC,1667369188.409031,1667369189.409031,1,spi
Partic_MID,1667369188.409031,1667369189.409031,1,spi
Partic_RT,1667369188.473031,1667369189.473031,1,spi
Partic_RC,1667369196.333031,1667369197.573031,1.2400000095367432,ba
Partic_MID,1667369196.385031,1667369197.585031,1.2000000476837158,ba
Partic_LC,1667369234.733031,1667369235.733031,1,ba
Partic_RC,1667369234.733031,1667369235.733031,1,ba
Partic_MID,1667369234.733031,1667369235.733031,1,ba
Partic_MID,1667369239.005031,1667369240.005031,1,ba
Partic_RC,1667369239.065031,1667369240.065031,1,ba
Partic_RC,1667369251.321031,1667369252.601031,1.2799999713897705,spi
Partic_MID,1667369251.321031,1667369252.601031,1.2799999713897705,spi
Partic_LC,1667369251.361031,1667369252.601031,1.2400000095367432,spi
Partic_MID,1667369269.797031,1667369271.237031,1.440000057220459,spi
Partic_RC,1667369269.857031,1667369271.257031,1.3999998569488525,spi
Partic_LC,1667369269.921031,1667369271.241031,1.3199999332427979,spi
Partic_RT,1667369269.925031,1667369271.085031,1.1600000858306885,spi
Partic_RC,1667369285.265031,1667369286.265031,1,ba
Partic_MID,1667369285.265031,1667369286.265031,1,ba
Partic_LC,1667369285.393031,1667369286.393031,1,ba
Partic_LC,1667369289.373031,1667369290.373031,1,spi
Partic_RC,1667369289.373031,1667369290.373031,1,spi
Partic_MID,1667369289.373031,1667369290.373031,1,spi
Partic_RC,1667369358.829031,1667369360.109031,1.2799999713897705,ba
Partic_MID,1667369358.829031,1667369360.109031,1.2799999713897705,ba
Partic_LC,1667369358.881031,1667369360.041031,1.1599998474121094,spi
Partic_RC,1667369370.601031,1667369371.601031,1,spi
Partic_MID,1667369370.605031,1667369371.605031,1,spi
Partic_LC,1667369370.625031,1667369371.625031,1,spi
Partic_RC,1667369376.905031,1667369378.265031,1.3600001335144043,spi
Partic_MID,1667369376.905031,1667369378.265031,1.3600001335144043,spi
Partic_LC,1667369376.913031,1667369378.233031,1.3199999332427979,spi
Partic_RC,1667369387.609031,1667369388.609031,1,ba
Partic_MID,1667369387.609031,1667369388.609031,1,ba
Partic_RC,1667369410.285031,1667369411.285031,1,spi
Partic_MID,1667369410.357031,1667369411.357031,1,spi
Partic_LC,1667369410.385031,1667369411.385031,1,spi
Partic_RC,1667369430.617031,1667369431.857031,1.2400000095367432,spi
Partic_MID,1667369430.617031,1667369431.777031,1.1599998474121094,spi
Partic_LC,1667369430.645031,1667369431.765031,1.1200001239776611,spi
Partic_RT,1667369430.713031,1667369431.753031,1.0399999618530273,spi
Partic_RC,1667369442.021031,1667369443.301031,1.2800002098083496,spi
Partic_MID,1667369442.021031,1667369443.301031,1.2800002098083496,spi
Partic_LC,1667369442.113031,1667369443.233031,1.1200001239776611,spi
Partic_RT,1667369442.209031,1667369443.249031,1.0399999618530273,spi
Partic_RC,1667369448.773031,1667369449.813031,1.0399999618530273,spi
Partic_RC,1667369470.525031,1667369471.645031,1.119999885559082,spi
Partic_LC,1667369470.529031,1667369471.649031,1.119999885559082,spi
Partic_MID,1667369470.529031,1667369471.769031,1.2400000095367432,spi
Partic_LC,1667369480.241031,1667369481.361031,1.1200001239776611,spi
Partic_RC,1667369480.241031,1667369481.441031,1.2000000476837158,spi
Partic_MID,1667369480.241031,1667369481.441031,1.2000000476837158,spi
Partic_RT,1667369480.301031,1667369481.301031,1,spi
Partic_RC,1667369484.897031,1667369485.897031,1,spi
Partic_MID,1667369484.897031,1667369485.897031,1,spi
Partic_MID,1667369487.961031,1667369489.081031,1.1200001239776611,spi
Partic_RC,1667369488.025031,1667369489.105031,1.0799999237060547,spi
Partic_LC,1667369488.033031,1667369489.033031,1,spi
Partic_MID,1667369508.113031,1667369509.113031,1,spi
Partic_RC,1667369508.205031,1667369509.205031,1,spi
Partic_LC,1667369544.833031,1667369545.913031,1.0800001621246338,spi
Partic_RC,1667369544.833031,1667369545.993031,1.1600000858306885,spi
Partic_MID,1667369544.833031,1667369545.993031,1.1600000858306885,spi
Partic_RC,1667369550.493031,1667369551.493031,1,spi
Partic_MID,1667369550.493031,1667369551.493031,1,ba
Partic_RC,1667369556.057031,1667369557.057031,1,spi
Partic_MID,1667369556.057031,1667369557.057031,1,ba
Partic_LC,1667369556.081031,1667369557.081031,1,spi
Partic_RT,1667369556.161031,1667369557.161031,1,spi
Partic_RC,1667369580.205031,1667369581.205031,1,ba
Partic_MID,1667369580.205031,1667369581.205031,1,ba
Partic_LC,1667369580.285031,1667369581.285031,1,ba
Partic_MID,1667369584.741031,1667369585.861031,1.1200001239776611,spi
Partic_RC,1667369584.745031,1667369585.825031,1.0799999237060547,spi
Partic_LC,1667369584.809031,1667369585.809031,1,spi
Partic_RT,1667369584.821031,1667369585.821031,1,spi
Partic_RC,1667369588.781031,1667369590.421031,1.6400001049041748,spi
Partic_MID,1667369588.781031,1667369590.421031,1.6400001049041748,spi
Partic_LC,1667369588.821031,1667369590.421031,1.5999999046325684,spi
Partic_RT,1667369589.081031,1667369590.081031,1,spi
Partic_LC,1667369592.973031,1667369594.213031,1.2400000095367432,spi
Partic_RC,1667369592.973031,1667369594.253031,1.2799999713897705,spi
Partic_MID,1667369592.973031,1667369594.253031,1.2799999713897705,spi
Partic_RC,1667369677.285031,1667369678.285031,1,spi
Partic_MID,1667369677.285031,1667369678.285031,1,spi
Partic_RC,1667369679.529031,1667369680.529031,1,spi
Partic_MID,1667369679.529031,1667369680.529031,1,spi
Partic_RC,1667369693.549031,1667369694.549031,1,spi
Partic_MID,1667369693.549031,1667369694.549031,1,spi
